Namespace(base_lr=0.01, batch_size=12, cmc_init_shared=0.4, cmc_loss_weight=1.0, cmc_mutual_conf_thresh=0.75, cmc_mutual_weight=0.5, cmc_patch_size=8, cmc_soft_sigma=0.3, cmc_warmup_iter=5000, conf_thresh_final=0.7, conf_thresh_init=0.9, consistency=0.1, consistency_rampup=200.0, deterministic=1, exp='BCP_CMC_NA_v2_s0.3_ps8', gpu='2', labeled_bs=6, labelnum=7, magnitude=6.0, max_iterations=30000, model='unet', num_classes=4, patch_size=[256, 256], pre_iterations=0, root_path='../data_split/ACDC', s_param=6, seed=1337, u_weight=0.5)
total 1312 samples
total 20 samples
Total slices is: 1312, labeled slices is:136
Start pre_training
22 iterations per epoch
  0%|                                           | 0/1 [00:00<?, ?it/s]iteration 1: loss: 2.386269
  0%|                                           | 0/1 [00:01<?, ?it/s]Namespace(base_lr=0.01, batch_size=12, cmc_init_shared=0.4, cmc_loss_weight=1.0, cmc_mutual_conf_thresh=0.75, cmc_mutual_weight=0.5, cmc_patch_size=8, cmc_soft_sigma=0.3, cmc_warmup_iter=5000, conf_thresh_final=0.7, conf_thresh_init=0.9, consistency=0.1, consistency_rampup=200.0, deterministic=1, exp='BCP_CMC_NA_v2_s0.3_ps8', gpu='2', labeled_bs=6, labelnum=7, magnitude=6.0, max_iterations=30000, model='unet', num_classes=4, patch_size=[256, 256], pre_iterations=0, root_path='../data_split/ACDC', s_param=6, seed=1337, u_weight=0.5)
total 1312 samples
total 20 samples
Total slices is: 1312, labeled slices is:136
Loaded from ./model/BCP/ACDC_BCP_CMC_NA_v2_s0.3_ps8_7_labeled/pre_train/unet_best_model.pth
Start self_training (BCP + NA-CMC V2 Soft Mask)
soft_sigma=0.3  →  avg_pool 核 3px，过渡带宽约 1px
22 iterations per epoch

iter 12859 | loss=0.6453 bcp=0.6265 cmc=0.0187 (anchor=0.0063 mutual=0.0114) | border=0.669 conf_t=0.81
iter 12860 | loss=0.6306 bcp=0.6165 cmc=0.0141 (anchor=0.0046 mutual=0.0146) | border=0.668 conf_t=0.81
iter 12861 | loss=0.6446 bcp=0.6002 cmc=0.0445 (anchor=0.0327 mutual=0.0522) | border=0.673 conf_t=0.81
iter 12862 | loss=0.3767 bcp=0.3568 cmc=0.0199 (anchor=0.0073 mutual=0.0223) | border=0.681 conf_t=0.81
iter 12863 | loss=0.6520 bcp=0.6240 cmc=0.0280 (anchor=0.0185 mutual=0.0416) | border=0.679 conf_t=0.81
iter 12864 | loss=0.6291 bcp=0.6209 cmc=0.0083 (anchor=0.0033 mutual=0.0081) | border=0.669 conf_t=0.81
iter 12865 | loss=0.4766 bcp=0.4594 cmc=0.0172 (anchor=0.0074 mutual=0.0253) | border=0.671 conf_t=0.81
iter 12866 | loss=0.5536 bcp=0.5419 cmc=0.0118 (anchor=0.0042 mutual=0.0128) | border=0.661 conf_t=0.81
iter 12867 | loss=0.6608 bcp=0.6153 cmc=0.0454 (anchor=0.0430 mutual=0.0328) | border=0.671 conf_t=0.81
iter 12868 | loss=0.6159 bcp=0.6028 cmc=0.0131 (anchor=0.0063 mutual=0.0127) | border=0.680 conf_t=0.81
iter 12869 | loss=0.6416 bcp=0.6261 cmc=0.0155 (anchor=0.0056 mutual=0.0142) | border=0.664 conf_t=0.81
iter 12870 | loss=0.6254 bcp=0.5964 cmc=0.0290 (anchor=0.0219 mutual=0.0467) | border=0.670 conf_t=0.81
 43%|███████████▏              | 585/1364 [1:32:00<1:52:42,  8.68s/it]iter 12871 | loss=0.6346 bcp=0.6215 cmc=0.0132 (anchor=0.0072 mutual=0.0146) | border=0.670 conf_t=0.81
iter 12872 | loss=0.6152 bcp=0.6034 cmc=0.0118 (anchor=0.0066 mutual=0.0129) | border=0.678 conf_t=0.81
iter 12873 | loss=0.2625 bcp=0.2487 cmc=0.0138 (anchor=0.0062 mutual=0.0102) | border=0.664 conf_t=0.81
iter 12874 | loss=0.6264 bcp=0.6135 cmc=0.0129 (anchor=0.0083 mutual=0.0185) | border=0.669 conf_t=0.81
iter 12875 | loss=0.5824 bcp=0.5695 cmc=0.0129 (anchor=0.0082 mutual=0.0168) | border=0.666 conf_t=0.81
iter 12876 | loss=0.6423 bcp=0.6162 cmc=0.0262 (anchor=0.0095 mutual=0.0237) | border=0.682 conf_t=0.81
iter 12877 | loss=0.6451 bcp=0.6248 cmc=0.0203 (anchor=0.0047 mutual=0.0156) | border=0.672 conf_t=0.81
iter 12878 | loss=0.6073 bcp=0.5943 cmc=0.0130 (anchor=0.0073 mutual=0.0171) | border=0.668 conf_t=0.81
iter 12879 | loss=0.4947 bcp=0.4819 cmc=0.0127 (anchor=0.0062 mutual=0.0156) | border=0.668 conf_t=0.81
iter 12880 | loss=0.6085 bcp=0.5909 cmc=0.0176 (anchor=0.0064 mutual=0.0199) | border=0.669 conf_t=0.81
iter 12881 | loss=0.6333 bcp=0.6095 cmc=0.0238 (anchor=0.0139 mutual=0.0239) | border=0.665 conf_t=0.81
iter 12882 | loss=0.6164 bcp=0.5988 cmc=0.0176 (anchor=0.0044 mutual=0.0158) | border=0.665 conf_t=0.81
iter 12883 | loss=0.6273 bcp=0.6036 cmc=0.0237 (anchor=0.0073 mutual=0.0167) | border=0.660 conf_t=0.81
iter 12884 | loss=0.6420 bcp=0.6210 cmc=0.0210 (anchor=0.0121 mutual=0.0228) | border=0.664 conf_t=0.81
iter 12885 | loss=0.6290 bcp=0.6119 cmc=0.0171 (anchor=0.0094 mutual=0.0177) | border=0.667 conf_t=0.81
iter 12886 | loss=0.5206 bcp=0.4954 cmc=0.0252 (anchor=0.0040 mutual=0.0148) | border=0.651 conf_t=0.81
iter 12887 | loss=0.5855 bcp=0.5725 cmc=0.0130 (anchor=0.0056 mutual=0.0129) | border=0.663 conf_t=0.81
iter 12888 | loss=0.5499 bcp=0.5410 cmc=0.0090 (anchor=0.0041 mutual=0.0111) | border=0.674 conf_t=0.81
iter 12889 | loss=0.6528 bcp=0.6384 cmc=0.0144 (anchor=0.0033 mutual=0.0096) | border=0.664 conf_t=0.81
iter 12890 | loss=0.3416 bcp=0.3322 cmc=0.0094 (anchor=0.0040 mutual=0.0113) | border=0.677 conf_t=0.81
iter 12891 | loss=0.5698 bcp=0.5534 cmc=0.0164 (anchor=0.0121 mutual=0.0151) | border=0.670 conf_t=0.81
iter 12892 | loss=0.4698 bcp=0.4526 cmc=0.0172 (anchor=0.0042 mutual=0.0153) | border=0.666 conf_t=0.81
 43%|███████████▏              | 586/1364 [1:32:09<1:53:48,  8.78s/it]iter 12893 | loss=0.6369 bcp=0.6251 cmc=0.0118 (anchor=0.0051 mutual=0.0138) | border=0.657 conf_t=0.81
iter 12894 | loss=0.6128 bcp=0.5998 cmc=0.0129 (anchor=0.0045 mutual=0.0156) | border=0.664 conf_t=0.81
iter 12895 | loss=0.6212 bcp=0.6040 cmc=0.0172 (anchor=0.0067 mutual=0.0137) | border=0.678 conf_t=0.81
iter 12896 | loss=0.5824 bcp=0.5635 cmc=0.0190 (anchor=0.0030 mutual=0.0093) | border=0.676 conf_t=0.81
iter 12897 | loss=0.5441 bcp=0.5169 cmc=0.0273 (anchor=0.0172 mutual=0.0245) | border=0.673 conf_t=0.81
iter 12898 | loss=0.5015 bcp=0.4919 cmc=0.0096 (anchor=0.0045 mutual=0.0080) | border=0.670 conf_t=0.81
iter 12899 | loss=0.6231 bcp=0.6078 cmc=0.0153 (anchor=0.0059 mutual=0.0097) | border=0.672 conf_t=0.81
iter 12900 | loss=0.6289 bcp=0.6187 cmc=0.0101 (anchor=0.0047 mutual=0.0120) | border=0.657 conf_t=0.81
iter 12901 | loss=0.3932 bcp=0.3758 cmc=0.0174 (anchor=0.0081 mutual=0.0159) | border=0.668 conf_t=0.81
iter 12902 | loss=0.6255 bcp=0.6150 cmc=0.0105 (anchor=0.0069 mutual=0.0093) | border=0.662 conf_t=0.81
iter 12903 | loss=0.6155 bcp=0.6025 cmc=0.0130 (anchor=0.0073 mutual=0.0190) | border=0.677 conf_t=0.81
iter 12904 | loss=0.6148 bcp=0.5945 cmc=0.0203 (anchor=0.0117 mutual=0.0406) | border=0.665 conf_t=0.81
iter 12905 | loss=0.5214 bcp=0.5096 cmc=0.0118 (anchor=0.0074 mutual=0.0109) | border=0.678 conf_t=0.81
iter 12906 | loss=0.6125 bcp=0.5945 cmc=0.0180 (anchor=0.0113 mutual=0.0227) | border=0.674 conf_t=0.81
iter 12907 | loss=0.6118 bcp=0.5992 cmc=0.0126 (anchor=0.0075 mutual=0.0145) | border=0.675 conf_t=0.81
iter 12908 | loss=0.4298 bcp=0.4162 cmc=0.0136 (anchor=0.0065 mutual=0.0137) | border=0.683 conf_t=0.81
iter 12909 | loss=0.5089 bcp=0.4909 cmc=0.0180 (anchor=0.0081 mutual=0.0250) | border=0.659 conf_t=0.81
iter 12910 | loss=0.3987 bcp=0.3822 cmc=0.0166 (anchor=0.0095 mutual=0.0201) | border=0.658 conf_t=0.81
iter 12911 | loss=0.6356 bcp=0.6150 cmc=0.0205 (anchor=0.0186 mutual=0.0275) | border=0.669 conf_t=0.81
iter 12912 | loss=0.6246 bcp=0.6095 cmc=0.0151 (anchor=0.0073 mutual=0.0148) | border=0.657 conf_t=0.81
iter 12913 | loss=0.6360 bcp=0.6173 cmc=0.0187 (anchor=0.0062 mutual=0.0258) | border=0.668 conf_t=0.81
iter 12914 | loss=0.6080 bcp=0.6001 cmc=0.0079 (anchor=0.0023 mutual=0.0036) | border=0.665 conf_t=0.81
 43%|███████████▏              | 587/1364 [1:32:18<1:53:00,  8.73s/it]iter 12915 | loss=0.6107 bcp=0.6014 cmc=0.0093 (anchor=0.0050 mutual=0.0106) | border=0.664 conf_t=0.81
iter 12916 | loss=0.5681 bcp=0.5441 cmc=0.0240 (anchor=0.0094 mutual=0.0198) | border=0.663 conf_t=0.81
iter 12917 | loss=0.5317 bcp=0.5146 cmc=0.0171 (anchor=0.0095 mutual=0.0269) | border=0.670 conf_t=0.81
iter 12918 | loss=0.5574 bcp=0.5331 cmc=0.0243 (anchor=0.0087 mutual=0.0267) | border=0.667 conf_t=0.81
iter 12919 | loss=0.6360 bcp=0.6209 cmc=0.0151 (anchor=0.0049 mutual=0.0127) | border=0.677 conf_t=0.81
iter 12920 | loss=0.5114 bcp=0.4954 cmc=0.0160 (anchor=0.0051 mutual=0.0099) | border=0.667 conf_t=0.81
iter 12921 | loss=0.6305 bcp=0.6179 cmc=0.0126 (anchor=0.0055 mutual=0.0165) | border=0.680 conf_t=0.81
iter 12922 | loss=0.6221 bcp=0.6093 cmc=0.0127 (anchor=0.0048 mutual=0.0113) | border=0.675 conf_t=0.81
iter 12923 | loss=0.6193 bcp=0.6011 cmc=0.0181 (anchor=0.0100 mutual=0.0168) | border=0.668 conf_t=0.81
iter 12924 | loss=0.6171 bcp=0.6036 cmc=0.0135 (anchor=0.0044 mutual=0.0129) | border=0.667 conf_t=0.81
iter 12925 | loss=0.5633 bcp=0.5509 cmc=0.0124 (anchor=0.0061 mutual=0.0146) | border=0.663 conf_t=0.81
iter 12926 | loss=0.6082 bcp=0.5934 cmc=0.0148 (anchor=0.0063 mutual=0.0148) | border=0.662 conf_t=0.81
iter 12927 | loss=0.5580 bcp=0.5467 cmc=0.0113 (anchor=0.0057 mutual=0.0119) | border=0.663 conf_t=0.81
iter 12928 | loss=0.4214 bcp=0.4107 cmc=0.0107 (anchor=0.0040 mutual=0.0133) | border=0.664 conf_t=0.81
iter 12929 | loss=0.5845 bcp=0.5699 cmc=0.0146 (anchor=0.0052 mutual=0.0175) | border=0.664 conf_t=0.81
iter 12930 | loss=0.6157 bcp=0.6028 cmc=0.0129 (anchor=0.0068 mutual=0.0148) | border=0.692 conf_t=0.81
iter 12931 | loss=0.6276 bcp=0.6037 cmc=0.0240 (anchor=0.0162 mutual=0.0357) | border=0.656 conf_t=0.81
iter 12932 | loss=0.5842 bcp=0.5736 cmc=0.0106 (anchor=0.0065 mutual=0.0171) | border=0.656 conf_t=0.81
iter 12933 | loss=0.4990 bcp=0.4849 cmc=0.0141 (anchor=0.0066 mutual=0.0174) | border=0.668 conf_t=0.81
iter 12934 | loss=0.3847 bcp=0.3696 cmc=0.0152 (anchor=0.0058 mutual=0.0137) | border=0.668 conf_t=0.81
iter 12935 | loss=0.6378 bcp=0.6288 cmc=0.0090 (anchor=0.0031 mutual=0.0098) | border=0.670 conf_t=0.81
iter 12936 | loss=0.6264 bcp=0.6151 cmc=0.0114 (anchor=0.0072 mutual=0.0176) | border=0.665 conf_t=0.81
 43%|███████████▏              | 588/1364 [1:32:27<1:53:41,  8.79s/it]iter 12937 | loss=0.4309 bcp=0.4107 cmc=0.0202 (anchor=0.0057 mutual=0.0204) | border=0.659 conf_t=0.81
iter 12938 | loss=0.6246 bcp=0.6118 cmc=0.0129 (anchor=0.0043 mutual=0.0133) | border=0.677 conf_t=0.81
iter 12939 | loss=0.4730 bcp=0.4622 cmc=0.0108 (anchor=0.0056 mutual=0.0116) | border=0.665 conf_t=0.81
iter 12940 | loss=0.6369 bcp=0.6160 cmc=0.0209 (anchor=0.0057 mutual=0.0182) | border=0.668 conf_t=0.81
iter 12941 | loss=0.6526 bcp=0.6386 cmc=0.0140 (anchor=0.0045 mutual=0.0137) | border=0.673 conf_t=0.81
iter 12942 | loss=0.6114 bcp=0.5998 cmc=0.0116 (anchor=0.0053 mutual=0.0135) | border=0.671 conf_t=0.81
iter 12943 | loss=0.5072 bcp=0.4965 cmc=0.0107 (anchor=0.0060 mutual=0.0091) | border=0.668 conf_t=0.81
iter 12944 | loss=0.5605 bcp=0.5484 cmc=0.0121 (anchor=0.0049 mutual=0.0137) | border=0.642 conf_t=0.81
iter 12945 | loss=0.4423 bcp=0.4282 cmc=0.0141 (anchor=0.0076 mutual=0.0161) | border=0.664 conf_t=0.81
iter 12946 | loss=0.5437 bcp=0.5125 cmc=0.0312 (anchor=0.0097 mutual=0.0242) | border=0.670 conf_t=0.81
iter 12947 | loss=0.6185 bcp=0.5976 cmc=0.0209 (anchor=0.0129 mutual=0.0293) | border=0.677 conf_t=0.81
iter 12948 | loss=0.6187 bcp=0.6027 cmc=0.0159 (anchor=0.0062 mutual=0.0138) | border=0.679 conf_t=0.81
iter 12949 | loss=0.6178 bcp=0.6018 cmc=0.0160 (anchor=0.0106 mutual=0.0225) | border=0.669 conf_t=0.81
iter 12950 | loss=0.6170 bcp=0.5988 cmc=0.0182 (anchor=0.0067 mutual=0.0171) | border=0.676 conf_t=0.81
iter 12951 | loss=0.6116 bcp=0.5952 cmc=0.0164 (anchor=0.0099 mutual=0.0184) | border=0.665 conf_t=0.81
iter 12952 | loss=0.6280 bcp=0.6121 cmc=0.0159 (anchor=0.0052 mutual=0.0199) | border=0.673 conf_t=0.81
iter 12953 | loss=0.6170 bcp=0.6011 cmc=0.0159 (anchor=0.0087 mutual=0.0266) | border=0.684 conf_t=0.81
iter 12954 | loss=0.6138 bcp=0.5941 cmc=0.0197 (anchor=0.0099 mutual=0.0286) | border=0.680 conf_t=0.81
iter 12955 | loss=0.6157 bcp=0.6063 cmc=0.0094 (anchor=0.0037 mutual=0.0075) | border=0.669 conf_t=0.81
iter 12956 | loss=0.6189 bcp=0.6044 cmc=0.0145 (anchor=0.0078 mutual=0.0197) | border=0.665 conf_t=0.81
iter 12957 | loss=0.5462 bcp=0.5188 cmc=0.0274 (anchor=0.0193 mutual=0.0401) | border=0.671 conf_t=0.81
iter 12958 | loss=0.4157 bcp=0.4053 cmc=0.0104 (anchor=0.0053 mutual=0.0095) | border=0.676 conf_t=0.81
 43%|███████████▏              | 589/1364 [1:32:36<1:53:13,  8.77s/it]iter 12959 | loss=0.5592 bcp=0.5490 cmc=0.0102 (anchor=0.0056 mutual=0.0123) | border=0.677 conf_t=0.81
iter 12960 | loss=0.6139 bcp=0.6027 cmc=0.0112 (anchor=0.0065 mutual=0.0139) | border=0.671 conf_t=0.81
iter 12961 | loss=0.6408 bcp=0.6201 cmc=0.0208 (anchor=0.0060 mutual=0.0189) | border=0.667 conf_t=0.81
iter 12962 | loss=0.5726 bcp=0.5642 cmc=0.0084 (anchor=0.0038 mutual=0.0109) | border=0.672 conf_t=0.81
iter 12963 | loss=0.5329 bcp=0.5002 cmc=0.0327 (anchor=0.0286 mutual=0.0400) | border=0.674 conf_t=0.81
iter 12964 | loss=0.5997 bcp=0.5914 cmc=0.0083 (anchor=0.0025 mutual=0.0070) | border=0.680 conf_t=0.81
iter 12965 | loss=0.4589 bcp=0.4342 cmc=0.0247 (anchor=0.0244 mutual=0.0269) | border=0.675 conf_t=0.81
iter 12966 | loss=0.3142 bcp=0.2956 cmc=0.0186 (anchor=0.0136 mutual=0.0281) | border=0.673 conf_t=0.81
iter 12967 | loss=0.6282 bcp=0.6122 cmc=0.0160 (anchor=0.0076 mutual=0.0180) | border=0.664 conf_t=0.81
iter 12968 | loss=0.6311 bcp=0.6096 cmc=0.0215 (anchor=0.0085 mutual=0.0118) | border=0.664 conf_t=0.81
iter 12969 | loss=0.6197 bcp=0.6009 cmc=0.0188 (anchor=0.0109 mutual=0.0388) | border=0.671 conf_t=0.81
iter 12970 | loss=0.6143 bcp=0.6005 cmc=0.0138 (anchor=0.0052 mutual=0.0148) | border=0.670 conf_t=0.81
iter 12971 | loss=0.6134 bcp=0.5962 cmc=0.0172 (anchor=0.0074 mutual=0.0245) | border=0.669 conf_t=0.81
iter 12972 | loss=0.6280 bcp=0.6137 cmc=0.0143 (anchor=0.0048 mutual=0.0081) | border=0.663 conf_t=0.81
iter 12973 | loss=0.5549 bcp=0.5424 cmc=0.0125 (anchor=0.0047 mutual=0.0145) | border=0.666 conf_t=0.81
iter 12974 | loss=0.6380 bcp=0.6231 cmc=0.0149 (anchor=0.0047 mutual=0.0125) | border=0.655 conf_t=0.81
iter 12975 | loss=0.5257 bcp=0.5121 cmc=0.0136 (anchor=0.0049 mutual=0.0160) | border=0.665 conf_t=0.81
iter 12976 | loss=0.6046 bcp=0.5928 cmc=0.0118 (anchor=0.0073 mutual=0.0174) | border=0.664 conf_t=0.81
iter 12977 | loss=0.5221 bcp=0.5058 cmc=0.0163 (anchor=0.0050 mutual=0.0105) | border=0.675 conf_t=0.81
iter 12978 | loss=0.5288 bcp=0.5110 cmc=0.0178 (anchor=0.0080 mutual=0.0278) | border=0.680 conf_t=0.81
iter 12979 | loss=0.6174 bcp=0.6041 cmc=0.0133 (anchor=0.0059 mutual=0.0164) | border=0.664 conf_t=0.81
iter 12980 | loss=0.5788 bcp=0.5570 cmc=0.0218 (anchor=0.0264 mutual=0.0214) | border=0.653 conf_t=0.81
 43%|███████████▏              | 590/1364 [1:32:44<1:52:38,  8.73s/it]iter 12981 | loss=0.6183 bcp=0.6025 cmc=0.0158 (anchor=0.0048 mutual=0.0210) | border=0.657 conf_t=0.81
iter 12982 | loss=0.6171 bcp=0.5999 cmc=0.0172 (anchor=0.0147 mutual=0.0206) | border=0.667 conf_t=0.81
iter 12983 | loss=0.4818 bcp=0.4629 cmc=0.0189 (anchor=0.0067 mutual=0.0124) | border=0.672 conf_t=0.81
iter 12984 | loss=0.6156 bcp=0.5970 cmc=0.0186 (anchor=0.0083 mutual=0.0188) | border=0.663 conf_t=0.81
iter 12985 | loss=0.5271 bcp=0.5137 cmc=0.0134 (anchor=0.0039 mutual=0.0135) | border=0.675 conf_t=0.81
iter 12986 | loss=0.5564 bcp=0.5423 cmc=0.0141 (anchor=0.0098 mutual=0.0186) | border=0.675 conf_t=0.81
iter 12987 | loss=0.6076 bcp=0.5958 cmc=0.0118 (anchor=0.0040 mutual=0.0116) | border=0.659 conf_t=0.81
iter 12988 | loss=0.6162 bcp=0.6064 cmc=0.0098 (anchor=0.0069 mutual=0.0087) | border=0.670 conf_t=0.81
iter 12989 | loss=0.6071 bcp=0.5959 cmc=0.0112 (anchor=0.0058 mutual=0.0108) | border=0.671 conf_t=0.81
iter 12990 | loss=0.6142 bcp=0.5964 cmc=0.0178 (anchor=0.0054 mutual=0.0128) | border=0.681 conf_t=0.81
iter 12991 | loss=0.6315 bcp=0.6116 cmc=0.0199 (anchor=0.0086 mutual=0.0232) | border=0.662 conf_t=0.81
iter 12992 | loss=0.4863 bcp=0.4772 cmc=0.0091 (anchor=0.0040 mutual=0.0095) | border=0.678 conf_t=0.81
iter 12993 | loss=0.6679 bcp=0.6545 cmc=0.0134 (anchor=0.0042 mutual=0.0146) | border=0.657 conf_t=0.81
iter 12994 | loss=0.5275 bcp=0.5196 cmc=0.0078 (anchor=0.0030 mutual=0.0046) | border=0.675 conf_t=0.81
iter 12995 | loss=0.4213 bcp=0.3950 cmc=0.0263 (anchor=0.0314 mutual=0.0152) | border=0.671 conf_t=0.81
iter 12996 | loss=0.6171 bcp=0.5984 cmc=0.0187 (anchor=0.0112 mutual=0.0271) | border=0.666 conf_t=0.81
iter 12997 | loss=0.6148 bcp=0.5984 cmc=0.0164 (anchor=0.0063 mutual=0.0232) | border=0.668 conf_t=0.81
iter 12998 | loss=0.6272 bcp=0.6120 cmc=0.0152 (anchor=0.0126 mutual=0.0138) | border=0.671 conf_t=0.81
iter 12999 | loss=0.6278 bcp=0.6063 cmc=0.0215 (anchor=0.0144 mutual=0.0307) | border=0.667 conf_t=0.81
iter 13000 | loss=0.2750 bcp=0.2567 cmc=0.0183 (anchor=0.0116 mutual=0.0215) | border=0.664 conf_t=0.81
iteration 13000 : mean_dice : 0.877854
iter 13001 | loss=0.6189 bcp=0.5988 cmc=0.0201 (anchor=0.0142 mutual=0.0207) | border=0.661 conf_t=0.81
iter 13002 | loss=0.5286 bcp=0.5139 cmc=0.0147 (anchor=0.0081 mutual=0.0143) | border=0.661 conf_t=0.81
 43%|███████████▎              | 591/1364 [1:33:00<2:20:49, 10.93s/it]iter 13003 | loss=0.3457 bcp=0.3252 cmc=0.0205 (anchor=0.0129 mutual=0.0188) | border=0.672 conf_t=0.81
iter 13004 | loss=0.4783 bcp=0.4599 cmc=0.0183 (anchor=0.0132 mutual=0.0213) | border=0.674 conf_t=0.81
iter 13005 | loss=0.4919 bcp=0.4797 cmc=0.0121 (anchor=0.0047 mutual=0.0149) | border=0.672 conf_t=0.81
iter 13006 | loss=0.4312 bcp=0.4166 cmc=0.0146 (anchor=0.0076 mutual=0.0207) | border=0.673 conf_t=0.81
iter 13007 | loss=0.6213 bcp=0.6107 cmc=0.0106 (anchor=0.0043 mutual=0.0090) | border=0.686 conf_t=0.81
iter 13008 | loss=0.6224 bcp=0.6015 cmc=0.0209 (anchor=0.0067 mutual=0.0254) | border=0.667 conf_t=0.81
iter 13009 | loss=0.6217 bcp=0.6014 cmc=0.0203 (anchor=0.0107 mutual=0.0166) | border=0.673 conf_t=0.81
iter 13010 | loss=0.5583 bcp=0.5451 cmc=0.0132 (anchor=0.0056 mutual=0.0160) | border=0.662 conf_t=0.81
iter 13011 | loss=0.5005 bcp=0.4887 cmc=0.0119 (anchor=0.0088 mutual=0.0075) | border=0.675 conf_t=0.81
iter 13012 | loss=0.4570 bcp=0.4426 cmc=0.0144 (anchor=0.0038 mutual=0.0149) | border=0.676 conf_t=0.81
iter 13013 | loss=0.6321 bcp=0.6137 cmc=0.0184 (anchor=0.0050 mutual=0.0152) | border=0.681 conf_t=0.81
iter 13014 | loss=0.4563 bcp=0.4359 cmc=0.0204 (anchor=0.0066 mutual=0.0150) | border=0.678 conf_t=0.81
iter 13015 | loss=0.6502 bcp=0.6185 cmc=0.0317 (anchor=0.0129 mutual=0.0242) | border=0.670 conf_t=0.81
iter 13016 | loss=0.5143 bcp=0.4933 cmc=0.0210 (anchor=0.0129 mutual=0.0209) | border=0.672 conf_t=0.81
iter 13017 | loss=0.6135 bcp=0.5997 cmc=0.0138 (anchor=0.0094 mutual=0.0174) | border=0.668 conf_t=0.81
iter 13018 | loss=0.5572 bcp=0.5431 cmc=0.0141 (anchor=0.0072 mutual=0.0134) | border=0.666 conf_t=0.81
iter 13019 | loss=0.6780 bcp=0.6585 cmc=0.0195 (anchor=0.0151 mutual=0.0305) | border=0.670 conf_t=0.81
iter 13020 | loss=0.6394 bcp=0.6200 cmc=0.0194 (anchor=0.0054 mutual=0.0112) | border=0.679 conf_t=0.81
iter 13021 | loss=0.6376 bcp=0.6270 cmc=0.0106 (anchor=0.0051 mutual=0.0149) | border=0.655 conf_t=0.81
iter 13022 | loss=0.6381 bcp=0.6198 cmc=0.0183 (anchor=0.0105 mutual=0.0195) | border=0.679 conf_t=0.81
iter 13023 | loss=0.5053 bcp=0.4925 cmc=0.0128 (anchor=0.0082 mutual=0.0150) | border=0.663 conf_t=0.81
iter 13024 | loss=0.4602 bcp=0.4458 cmc=0.0144 (anchor=0.0056 mutual=0.0142) | border=0.664 conf_t=0.81
 43%|███████████▎              | 592/1364 [1:33:09<2:11:37, 10.23s/it]iter 13025 | loss=0.3980 bcp=0.3870 cmc=0.0110 (anchor=0.0051 mutual=0.0110) | border=0.673 conf_t=0.81
iter 13026 | loss=0.4703 bcp=0.4536 cmc=0.0166 (anchor=0.0096 mutual=0.0212) | border=0.655 conf_t=0.81
iter 13027 | loss=0.6269 bcp=0.6133 cmc=0.0135 (anchor=0.0045 mutual=0.0137) | border=0.676 conf_t=0.81
iter 13028 | loss=0.5967 bcp=0.5628 cmc=0.0339 (anchor=0.0058 mutual=0.0181) | border=0.675 conf_t=0.81
iter 13029 | loss=0.4900 bcp=0.4709 cmc=0.0191 (anchor=0.0081 mutual=0.0301) | border=0.657 conf_t=0.81
iter 13030 | loss=0.5721 bcp=0.5599 cmc=0.0122 (anchor=0.0058 mutual=0.0126) | border=0.678 conf_t=0.81
iter 13031 | loss=0.4949 bcp=0.4833 cmc=0.0116 (anchor=0.0066 mutual=0.0174) | border=0.675 conf_t=0.81
iter 13032 | loss=0.6476 bcp=0.6219 cmc=0.0258 (anchor=0.0104 mutual=0.0308) | border=0.664 conf_t=0.81
iter 13033 | loss=0.5710 bcp=0.5548 cmc=0.0162 (anchor=0.0042 mutual=0.0142) | border=0.667 conf_t=0.81
iter 13034 | loss=0.6761 bcp=0.6605 cmc=0.0156 (anchor=0.0063 mutual=0.0128) | border=0.668 conf_t=0.81
iter 13035 | loss=0.6483 bcp=0.6278 cmc=0.0205 (anchor=0.0091 mutual=0.0141) | border=0.665 conf_t=0.81
iter 13036 | loss=0.4438 bcp=0.4277 cmc=0.0161 (anchor=0.0125 mutual=0.0166) | border=0.679 conf_t=0.81
iter 13037 | loss=0.6281 bcp=0.6203 cmc=0.0079 (anchor=0.0032 mutual=0.0136) | border=0.664 conf_t=0.81
iter 13038 | loss=0.6366 bcp=0.6081 cmc=0.0286 (anchor=0.0053 mutual=0.0124) | border=0.681 conf_t=0.81
iter 13039 | loss=0.4000 bcp=0.3845 cmc=0.0154 (anchor=0.0078 mutual=0.0249) | border=0.669 conf_t=0.81
iter 13040 | loss=0.6149 bcp=0.6031 cmc=0.0118 (anchor=0.0069 mutual=0.0135) | border=0.660 conf_t=0.81
iter 13041 | loss=0.6103 bcp=0.5935 cmc=0.0168 (anchor=0.0088 mutual=0.0181) | border=0.663 conf_t=0.81
iter 13042 | loss=0.5149 bcp=0.4920 cmc=0.0229 (anchor=0.0063 mutual=0.0146) | border=0.660 conf_t=0.81
iter 13043 | loss=0.4000 bcp=0.3827 cmc=0.0173 (anchor=0.0099 mutual=0.0171) | border=0.663 conf_t=0.81
iter 13044 | loss=0.6205 bcp=0.6041 cmc=0.0164 (anchor=0.0049 mutual=0.0109) | border=0.673 conf_t=0.81
iter 13045 | loss=0.3053 bcp=0.2881 cmc=0.0172 (anchor=0.0142 mutual=0.0232) | border=0.673 conf_t=0.81
